Year,Value,Source,Notes,ISO3,Country,Item
2001,325.6542,733,"6432,6495",CUB,Cuba,Statistical discrepancy of GDP by economic activity
2001,319.667307692308,733,"6432,6495",BRB,Barbados,"Transport, storage and communications"
2001,96.9819338824255,733,"6432,6495",ATG,Antigua and Barbuda,Taxes on products less subsidies on products
2001,28.9351031657488,733,"6432,6495",VCT,Saint Vincent and the Grenadines,"Agriculture, hunting, forestry and fishing"
2001,491.443209876543,733,"6432,6495",CUB,Cuba,Mining and quarrying
2001,35.5636948659965,733,"6432,6495",KNA,Saint Kitts and Nevis,"Wholesale and retail trade, and repair of goods"
2001,118.570809989739,733,"6432,6495",GUY,Guyana,"Transport, storage and communications"
2001,20.5082367803566,733,"6432,6495",KNA,Saint Kitts and Nevis,Hotels and restaurants
2001,89.8263254113346,733,"6432,6495",BLZ,Belize,"Transport, storage and communications"
2001,51.3932091057096,733,"6432,6495",LCA,Saint Lucia,Post and telecommunications
2001,126.821052631579,733,"6432,6495",BLZ,Belize,Taxes on products less subsidies on products
2001,12.5731320139959,733,"6432,6495",DMA,Dominica,Financial intermediation services indirectly measured (FISIM)
2001,96.1701765356061,733,"6432,6495",LCA,Saint Lucia,Transport and supporting and auxiliary activities
2001,465.571796643194,733,"6432,6495",JAM,Jamaica,Financial intermediation services indirectly measured (FISIM)
2001,-1.1367,733,"6495,6432",VCT,Saint Vincent and the Grenadines,Statistical discrepancy of GDP by economic activity
2001,147.949203645808,733,"6432,6495",LCA,Saint Lucia,"Transport, storage and communications"
2001,24.4996479125616,733,"6432,6495",ATG,Antigua and Barbuda,"Electricity, gas and water supply"
2001,47.9511805555556,733,"6432,6495",BLZ,Belize,Construction
2001,907.43057462052,733,"6432,6495",JAM,Jamaica,Manufacturing
2001,2961.84563327937,733,"6432,6495",DOM,Dominican Republic,Hotels and restaurants
2001,26.8557263231469,733,"6432,6495",VCT,Saint Vincent and the Grenadines,"Agriculture, hunting and forestry"
2001,736.478155516105,733,"6432,6495",LCA,Saint Lucia,Total value added
2001,330.104308173764,733,"6432,6495",DMA,Dominica,Gross domestic product (GDP)
2001,4833.07764566129,733,"6432,6495",DOM,Dominican Republic,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2001,15.149650280679,733,"6432,6495",ATG,Antigua and Barbuda,Financial intermediation services indirectly measured (FISIM)
2001,34.0622559476723,733,"6432,6495",KNA,Saint Kitts and Nevis,"Transport, storage and communications"
2001,14.8778204432656,733,"6432,6495",DMA,Dominica,"Electricity, gas and water supply"
2001,40.8179250546698,733,"6432,6495",DMA,Dominica,"Transport, storage and communications"
2001,19.3532504487944,733,"6432,6495",KNA,Saint Kitts and Nevis,Transport and supporting and auxiliary activities
2001,70.5384233422596,733,"6495,6432",LCA,Saint Lucia,Hotels and restaurants
2001,831.166885389326,733,"6432,6495",BRB,Barbados,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
2001,545.710094692053,733,"6432,6495",GRD,Grenada,Gross domestic product (GDP)
2001,51.5894979545421,733,"6432,6495",LCA,Saint Lucia,"Wholesale and retail trade, and repair of goods"
2001,485.2623,733,"6432,6495",BRB,Barbados,Statistical discrepancy of GDP by economic activity
2001,14.4784375490191,733,"6495,6432",KNA,Saint Kitts and Nevis,Post and telecommunications
2001,122.25735731315,733,"6432,6495",LCA,Saint Lucia,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
2001,313.416061293984,733,"6432,6495",CUB,Cuba,Taxes on products less subsidies on products
2001,5934.27443392775,733,"6432,6495",DOM,Dominican Republic,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
2001,2.08099421470118,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Fishing
2001,281.890757078587,733,"6432,6495",BHS,Bahamas,Transport and supporting and auxiliary activities
2001,1659.81986734453,733,"6495,6432",JAM,Jamaica,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2001,5.02413793103448,733,"6432,6495",BLZ,Belize,Mining and quarrying
2001,131.960025058108,733,"6432,6495",ATG,Antigua and Barbuda,"Financial intermediation, real estate, renting and business activities"
2001,2150.37660532858,733,"6432,6495",DOM,Dominican Republic,"Transport, storage and communications"
2001,258.622626582278,733,"6432,6495",BRB,Barbados,Manufacturing
2001,2.8631550061545,733,"6495,6432",DMA,Dominica,Mining and quarrying
2001,723.805531504359,733,"6432,6495",ATG,Antigua and Barbuda,Total value added
2001,891.701809861629,733,"6432,6495",BRB,Barbados,"Financial intermediation, real estate, renting and business activities"
2001,430.648948693987,733,"6432,6495",KNA,Saint Kitts and Nevis,Total value added
2001,0.731508974151261,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Mining and quarrying
2001,-9.4757,733,"6432,6495",BLZ,Belize,Statistical discrepancy of GDP by economic activity
2001,151.664492591386,733,"6432,6495",BHS,Bahamas,"Agriculture, hunting, forestry and fishing"
2001,187.199330574489,733,"6432,6495",BLZ,Belize,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
2001,70.9527511305112,733,"6495,6432",LCA,Saint Lucia,Construction
2001,110.950678804215,733,"6432,6495",ATG,Antigua and Barbuda,"Transport, storage and communications"
2001,19.4335203848743,733,"6432,6495",DMA,Dominica,Post and telecommunications
2001,239.125328362278,733,"6432,6495",ATG,Antigua and Barbuda,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
2001,1635.33374095227,733,"6432,6495",SUR,Suriname,Total value added
2001,2103.9871332856,733,"6432,6495",DOM,Dominican Republic,Construction
2001,20.9751773191427,733,"6432,6495",DMA,Dominica,Transport and supporting and auxiliary activities
2001,25.8879647245893,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Manufacturing
2001,3881.68300024182,733,"6432,6495",DOM,Dominican Republic,"Financial intermediation, real estate, renting and business activities"
2001,3593.51926436335,733,"6432,6495",BRB,Barbados,Gross domestic product (GDP)
2001,31.3703403319077,733,"6432,6495",LCA,Saint Lucia,"Electricity, gas and water supply"
2001,560.913661417323,733,"6432,6495",BRB,Barbados,Hotels and restaurants
2001,45.3291163941099,733,"6432,6495",DMA,Dominica,"Agriculture, hunting, forestry and fishing"
2001,948.973510515869,733,"6432,6495",DOM,Dominican Republic,"Electricity, gas and water supply"
2001,16.7499452597814,733,"6432,6495",VCT,Saint Vincent and the Grenadines,"Electricity, gas and water supply"
2001,174.240038343186,733,"6432,6495",GUY,Guyana,Manufacturing
2001,374.194397244869,733,"6432,6495",BHS,Bahamas,Construction
2001,28716.056357515,733,"6432,6495",DOM,Dominican Republic,Gross domestic product (GDP)
2001,2806.31967916663,733,"6495,6432",DOM,Dominican Republic,"Wholesale and retail trade, and repair of goods"
2001,1782.39875779266,733,"6432,6495",JAM,Jamaica,"Financial intermediation, real estate, renting and business activities"
2001,261.545421986959,733,"6495,6432",BHS,Bahamas,Manufacturing
2001,305.949406834277,733,"6432,6495",JAM,Jamaica,"Electricity, gas and water supply"
2001,41.4508312903178,733,"6432,6495",DMA,Dominica,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
2001,2138.82896059788,733,"6432,6495",DOM,Dominican Republic,"Agriculture, hunting, forestry and fishing"
2001,57.386967792302,733,"6432,6495",ATG,Antigua and Barbuda,Transport and supporting and auxiliary activities
2001,11.7483,733,"6432,6495",BHS,Bahamas,Statistical discrepancy of GDP by economic activity
2001,13.8172949937085,733,"6432,6495",ATG,Antigua and Barbuda,"Agriculture, hunting, forestry and fishing"
2001,5.05049460833388,733,"6432,6495",DMA,Dominica,Hotels and restaurants
2001,27.7983193664278,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Construction
2001,27141.6784456513,733,"6495,6432",DOM,Dominican Republic,Total value added
2001,7.99548735750454,733,"6432,6495",GRD,Grenada,Financial intermediation services indirectly measured (FISIM)
2001,37.4594214119991,733,"6432,6495",LCA,Saint Lucia,Manufacturing
2001,689.364990815268,733,"6495,6432",JAM,Jamaica,Construction
2001,6704.50978176405,733,"6432,6495",BHS,Bahamas,Total value added
2001,120.298533777506,733,"6432,6495",KNA,Saint Kitts and Nevis,"Financial intermediation, real estate, renting and business activities"
2001,24.1844042031803,733,"6495,6432",GRD,Grenada,Hotels and restaurants
2001,2.81892059821598,733,"6432,6495",LCA,Saint Lucia,Mining and quarrying
2001,109.836632505877,733,"6432,6495",GRD,Grenada,"Financial intermediation, real estate, renting and business activities"
2001,-1.6262,733,"6432,6495",ATG,Antigua and Barbuda,Statistical discrepancy of GDP by economic activity
2001,65.7235715659956,733,"6432,6495",VCT,Saint Vincent and the Grenadines,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
2001,2363.44938471677,733,"6432,6495",DOM,Dominican Republic,Taxes on products less subsidies on products
2001,569.269114716568,733,"6432,6495",BHS,Bahamas,Taxes on products less subsidies on products
2001,10759.6376739815,733,"6432,6495",TTO,Trinidad and Tobago,Total value added
2001,59.2675781075732,733,"6495,6432",ATG,Antigua and Barbuda,Construction
2001,70.5167170178294,733,"6432,6495",GRD,Grenada,Taxes on products less subsidies on products
2001,3140.85900555667,733,"6432,6495",CUB,Cuba,"Transport, storage and communications"
2001,57.0619019828659,733,"6432,6495",VCT,Saint Vincent and the Grenadines,"Wholesale and retail trade, and repair of goods"
2001,2465.6125255635,733,"6432,6495",DOM,Dominican Republic,Transport and supporting and auxiliary activities
2001,991.693289334893,733,"6432,6495",JAM,Jamaica,"Transport, storage and communications"
2001,80.2663551401869,733,"6432,6495",BLZ,Belize,"Agriculture, hunting and forestry"
2001,7.12267085228578,733,"6432,6495",LCA,Saint Lucia,Fishing
2001,33801.4908797509,733,"6432,6495",CUB,Cuba,Total value added
2001,36.5773192442798,733,"6432,6495",GRD,Grenada,"Agriculture, hunting, forestry and fishing"
2001,450.591429702973,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Gross domestic product (GDP)
2001,30.251872498163,733,"6495,6432",LCA,Saint Lucia,"Agriculture, hunting and forestry"
2001,39.0034052213394,733,"6432,6495",BLZ,Belize,Hotels and restaurants
2001,8.71309890846841,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Hotels and restaurants
2001,36.7328180086214,733,"6432,6495",LCA,Saint Lucia,"Agriculture, hunting, forestry and fishing"
2001,782.358941854764,733,"6432,6495",BLZ,Belize,Total value added
2001,60.3019410515245,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Taxes on products less subsidies on products
2001,109.256164585054,733,"6432,6495",ATG,Antigua and Barbuda,Hotels and restaurants
2001,71.2974459435876,733,"6432,6495",GRD,Grenada,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
2001,45.6377468959704,733,"6432,6495",VCT,Saint Vincent and the Grenadines,"Transport, storage and communications"
2001,19.4431509748139,733,"6432,6495",GRD,Grenada,Manufacturing
2001,4.95207346678051,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Financial intermediation services indirectly measured (FISIM)
2001,478.885590148421,733,"6495,6432",KNA,Saint Kitts and Nevis,Gross domestic product (GDP)
2001,34440.561094778,733,"6432,6495",CUB,Cuba,Gross domestic product (GDP)
2001,36.4293035808224,733,"6432,6495",DMA,Dominica,"Wholesale and retail trade, and repair of goods"
2001,6.92424730347654,733,"6432,6495",ATG,Antigua and Barbuda,Mining and quarrying
2001,35.2930810914785,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Transport and supporting and auxiliary activities
2001,1079.1348659663,733,"6432,6495",DOM,Dominican Republic,Financial intermediation services indirectly measured (FISIM)
2001,2107.14281176537,733,"6432,6495",BHS,Bahamas,"Financial intermediation, real estate, renting and business activities"
2001,1800.06855506966,733,"6432,6495",CUB,Cuba,Construction
2001,43.0902109198323,733,"6495,6432",DMA,Dominica,"Agriculture, hunting and forestry"
2001,2252.3571061957,733,"6432,6495",JAM,Jamaica,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
2001,53.8353414683525,733,"6432,6495",ATG,Antigua and Barbuda,Post and telecommunications
2001,9357.94853727352,733,"6432,6495",CUB,Cuba,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2001,75.3039480949752,733,"6432,6495",BLZ,Belize,Manufacturing
2001,29.0124181820964,733,"6432,6495",GRD,Grenada,"Agriculture, hunting and forestry"
2001,10.0966936094971,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Post and telecommunications
2001,76.0618140880284,733,"6495,6432",KNA,Saint Kitts and Nevis,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2001,48.9095376512951,733,"6432,6495",KNA,Saint Kitts and Nevis,Taxes on products less subsidies on products
2001,96.3081953970955,733,"6432,6495",GUY,Guyana,Construction
2001,109.448744522155,733,"6432,6495",VCT,Saint Vincent and the Grenadines,"Financial intermediation, real estate, renting and business activities"
2001,819.161292279108,733,"6432,6495",ATG,Antigua and Barbuda,Gross domestic product (GDP)
2001,96.7446122643418,733,"6432,6495",DOM,Dominican Republic,Mining and quarrying
2001,2.66882074074074,733,"6432,6495",GRD,Grenada,Mining and quarrying
2001,18.996753824158,733,"6432,6495",GRD,Grenada,"Electricity, gas and water supply"
2001,7.59937431014473,733,"6432,6495",KNA,Saint Kitts and Nevis,Financial intermediation services indirectly measured (FISIM)
2001,490.174508871418,733,"6432,6495",BRB,Barbados,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2001,222.858876122661,733,"6432,6495",GUY,Guyana,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2001,75.465355217322,733,"6432,6495",VCT,Saint Vincent and the Grenadines,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2001,110.027402355859,733,"6432,6495",BLZ,Belize,"Financial intermediation, real estate, renting and business activities"
2002,2.26403074074074,733,"6432,6495",GRD,Grenada,Mining and quarrying
2002,7.79635854584513,733,"6432,6495",KNA,Saint Kitts and Nevis,Financial intermediation services indirectly measured (FISIM)
2002,19.2251553685735,733,"6432,6495",GRD,Grenada,"Electricity, gas and water supply"
2002,79.4596855932532,733,"6495,6432",KNA,Saint Kitts and Nevis,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2002,52.6897278733483,733,"6432,6495",KNA,Saint Kitts and Nevis,Taxes on products less subsidies on products
2002,30.56330969308,733,"6432,6495",GRD,Grenada,"Agriculture, hunting and forestry"
2002,52.1051870486276,733,"6432,6495",ATG,Antigua and Barbuda,Post and telecommunications
2002,243.841580968092,733,"6432,6495",BHS,Bahamas,Manufacturing
2002,487.68516894006,733,"6495,6432",KNA,Saint Kitts and Nevis,Gross domestic product (GDP)
2002,111.640561236945,733,"6432,6495",ATG,Antigua and Barbuda,Hotels and restaurants
2002,74.7413844994753,733,"6432,6495",GRD,Grenada,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
2002,8.15555968365472,733,"6432,6495",GRD,Grenada,Financial intermediation services indirectly measured (FISIM)
2002,40.0602433124981,733,"6432,6495",LCA,Saint Lucia,"Agriculture, hunting, forestry and fishing"
2002,33.0336747204602,733,"6432,6495",LCA,Saint Lucia,"Agriculture, hunting and forestry"
2002,4.84438713760625,733,"6432,6495",LCA,Saint Lucia,Fishing
2002,82.9268691588785,733,"6432,6495",BLZ,Belize,"Agriculture, hunting and forestry"
2002,2472.93201440004,733,"6432,6495",DOM,Dominican Republic,Transport and supporting and auxiliary activities
2002,2428.39350875637,733,"6432,6495",DOM,Dominican Republic,Taxes on products less subsidies on products
2002,2.82259764582927,733,"6432,6495",LCA,Saint Lucia,Mining and quarrying
2002,124.864354892031,733,"6432,6495",KNA,Saint Kitts and Nevis,"Financial intermediation, real estate, renting and business activities"
2002,28636.0460888705,733,"6432,6495",DOM,Dominican Republic,Total value added
2002,35.6725616045576,733,"6432,6495",LCA,Saint Lucia,Manufacturing
2002,2192.39005001628,733,"6432,6495",DOM,Dominican Republic,"Agriculture, hunting, forestry and fishing"
2002,15.477120772055,733,"6432,6495",ATG,Antigua and Barbuda,"Agriculture, hunting, forestry and fishing"
2002,30378.2012313488,733,"6432,6495",DOM,Dominican Republic,Gross domestic product (GDP)
2002,30.2324453946464,733,"6432,6495",LCA,Saint Lucia,"Electricity, gas and water supply"
2002,20.9711259172909,733,"6432,6495",DMA,Dominica,Transport and supporting and auxiliary activities
2002,172.212352071969,733,"6432,6495",BHS,Bahamas,"Agriculture, hunting, forestry and fishing"
2002,194.17147030185,733,"6432,6495",BLZ,Belize,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
2002,69.8398765221485,733,"6432,6495",LCA,Saint Lucia,Construction
2002,1649.9396843131,733,"6432,6495",SUR,Suriname,Total value added
2002,2474.71225305332,733,"6432,6495",DOM,Dominican Republic,"Transport, storage and communications"
2002,6201.25581433921,733,"6432,6495",DOM,Dominican Republic,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
2002,16.3590183144438,733,"6432,6495",KNA,Saint Kitts and Nevis,Post and telecommunications
2002,122.162932321441,733,"6432,6495",LCA,Saint Lucia,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
2002,52.0888509131857,733,"6432,6495",LCA,Saint Lucia,"Wholesale and retail trade, and repair of goods"
2002,19.1753349026474,733,"6432,6495",KNA,Saint Kitts and Nevis,Transport and supporting and auxiliary activities
2002,69.9686571357458,733,"6495,6432",LCA,Saint Lucia,Hotels and restaurants
2002,14.6994985189032,733,"6432,6495",DMA,Dominica,"Electricity, gas and water supply"
2002,35.5656873526069,733,"6432,6495",KNA,Saint Kitts and Nevis,"Transport, storage and communications"
2002,16.1012365766848,733,"6432,6495",ATG,Antigua and Barbuda,Financial intermediation services indirectly measured (FISIM)
2002,3043.89035165706,733,"6432,6495",DOM,Dominican Republic,Hotels and restaurants
2002,142.623293135631,733,"6432,6495",LCA,Saint Lucia,"Transport, storage and communications"
2002,19.791152976842,733,"6432,6495",KNA,Saint Kitts and Nevis,Hotels and restaurants
2002,87.9401890854086,733,"6432,6495",LCA,Saint Lucia,Transport and supporting and auxiliary activities
2002,54.7195087659241,733,"6432,6495",LCA,Saint Lucia,Post and telecommunications
2002,99.9707495429616,733,"6432,6495",BLZ,Belize,"Transport, storage and communications"
2002,9424.85359729364,733,"6432,6495",CUB,Cuba,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2002,179.507955689829,733,"6432,6495",BRB,Barbados,Construction
2002,35.8484880639185,733,"6432,6495",KNA,Saint Kitts and Nevis,"Wholesale and retail trade, and repair of goods"
2002,328.383711668658,733,"6432,6495",CUB,Cuba,Mining and quarrying
2002,2072.87078693698,733,"6432,6495",CUB,Cuba,"Financial intermediation, real estate, renting and business activities"
2002,55.2088050948017,733,"6432,6495",KNA,Saint Kitts and Nevis,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
2002,175.026133177018,733,"6432,6495",LCA,Saint Lucia,"Financial intermediation, real estate, renting and business activities"
2002,62.9718199608611,733,"6432,6495",BRB,Barbados,"Agriculture, hunting, forestry and fishing"
2002,116.892875897386,733,"6432,6495",LCA,Saint Lucia,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2002,1785.47651347068,733,"6432,6495",CUB,Cuba,Hotels and restaurants
2002,5768.28801869794,733,"6432,6495",CUB,Cuba,Manufacturing
2002,267.895419755323,733,"6432,6495",GUY,Guyana,"Agriculture, hunting and forestry"
2002,10.6698965162312,733,"6432,6495",LCA,Saint Lucia,Financial intermediation services indirectly measured (FISIM)
2002,565.609132061614,733,"6432,6495",CUB,Cuba,"Electricity, gas and water supply"
2002,9063.78175715367,733,"6432,6495",CUB,Cuba,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
2002,187.041511375534,733,"6432,6495",GUY,Guyana,Mining and quarrying
2002,105.452816172817,733,"6432,6495",KNA,Saint Kitts and Nevis,Construction
2002,2192.39005001628,733,"6432,6495",DOM,Dominican Republic,"Agriculture, hunting and forestry"
2002,111.920550385511,733,"6432,6495",LCA,Saint Lucia,Taxes on products less subsidies on products
2002,147.908117625996,733,"6432,6495",BHS,Bahamas,"Electricity, gas and water supply"
2002,1964.4962659336,733,"6432,6495",CUB,Cuba,"Agriculture, hunting and forestry"
2002,47.0059701492537,733,"6432,6495",BLZ,Belize,Transport and supporting and auxiliary activities
2002,836.300652927316,733,"6432,6495",LCA,Saint Lucia,Gross domestic product (GDP)
2002,128.052132622236,733,"6432,6495",BHS,Bahamas,Fishing
2002,122.326900439617,733,"6432,6495",GUY,Guyana,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
2002,2052.57726555765,733,"6495,6432",CUB,Cuba,"Agriculture, hunting, forestry and fishing"
2002,7.27166289286352,733,"6432,6495",KNA,Saint Kitts and Nevis,"Electricity, gas and water supply"
2002,239.379926644505,733,"6432,6495",SUR,Suriname,"Agriculture, hunting, forestry and fishing"
2002,102.637087234449,733,"6495,6432",ATG,Antigua and Barbuda,Taxes on products less subsidies on products
2002,108.734547577982,733,"6432,6495",SUR,Suriname,Mining and quarrying
2002,495.250656134729,733,"6432,6495",DOM,Dominican Republic,Post and telecommunications
2002,375.493403583759,733,"6432,6495",SUR,Suriname,Manufacturing
2002,30.4773477864486,733,"6432,6495",SUR,Suriname,"Electricity, gas and water supply"
2002,69.0029145501096,733,"6432,6495",SUR,Suriname,Construction
2002,7.74964307436527,733,"6432,6495",GRD,Grenada,Fishing
2002,290.468856807275,733,"6432,6495",SUR,Suriname,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
2002,147.979766276017,733,"6432,6495",SUR,Suriname,"Transport, storage and communications"
2002,7482.57373455639,733,"6432,6495",BHS,Bahamas,Gross domestic product (GDP)
2002,74.2692524494037,733,"6432,6495",BHS,Bahamas,Mining and quarrying
2002,166.401624284993,733,"6432,6495",SUR,Suriname,"Financial intermediation, real estate, renting and business activities"
2002,285.148238161584,733,"6432,6495",DMA,Dominica,Total value added
2002,1587.41888754909,733,"6432,6495",BHS,Bahamas,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2002,222.001296802014,733,"6432,6495",SUR,Suriname,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2002,122.326900439617,733,"6432,6495",GUY,Guyana,"Wholesale and retail trade, and repair of goods"
2002,47.6641697204444,733,"6432,6495",GRD,Grenada,"Wholesale and retail trade, and repair of goods"
2002,6434.36747090524,733,"6495,6432",DOM,Dominican Republic,Manufacturing
2002,1949.65846229912,733,"6432,6495",SUR,Suriname,Gross domestic product (GDP)
2002,146.77952394708,733,"6432,6495",TTO,Trinidad and Tobago,"Agriculture, hunting, forestry and fishing"
2002,34.1968906720161,733,"6432,6495",BLZ,Belize,Financial intermediation services indirectly measured (FISIM)
2002,141.361415995763,733,"6432,6495",ATG,Antigua and Barbuda,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2002,4859.44096651658,733,"6432,6495",TTO,Trinidad and Tobago,Mining and quarrying
2002,27.5934764485664,733,"6432,6495",KNA,Saint Kitts and Nevis,Manufacturing
2002,120.084652055139,733,"6432,6495",GRD,Grenada,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2002,637.133768657994,733,"6432,6495",TTO,Trinidad and Tobago,Manufacturing
2002,9275.87782843989,733,"6432,6495",JAM,Jamaica,Total value added
2002,86.5673455866004,733,"6432,6495",DMA,Dominica,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2002,320.378230829537,733,"6495,6432",GUY,Guyana,"Agriculture, hunting, forestry and fishing"
2002,1.64210479336157,733,"6432,6495",KNA,Saint Kitts and Nevis,Mining and quarrying
2002,122.405916440304,733,"6432,6495",TTO,Trinidad and Tobago,"Electricity, gas and water supply"
2002,53.8772563176895,733,"6432,6495",BLZ,Belize,Post and telecommunications
2002,764.207804929027,733,"6495,6432",TTO,Trinidad and Tobago,Construction
2002,1779.181323278,733,"6432,6495",TTO,Trinidad and Tobago,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
2002,1693.10097080333,733,"6432,6495",BHS,Bahamas,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
2002,153.308459869848,733,"6432,6495",BLZ,Belize,"Wholesale and retail trade, and repair of goods"
2002,32.73375,733,"6432,6495",BLZ,Belize,"Electricity, gas and water supply"
2002,794.304491611849,733,"6432,6495",TTO,Trinidad and Tobago,"Transport, storage and communications"
2002,94.6227130162049,733,"6432,6495",BLZ,Belize,"Agriculture, hunting, forestry and fishing"
2002,2.83009584418459,733,"6432,6495",KNA,Saint Kitts and Nevis,Fishing
2002,1450.2214886019,733,"6432,6495",TTO,Trinidad and Tobago,"Financial intermediation, real estate, renting and business activities"
2002,325.330078949675,733,"6432,6495",BHS,Bahamas,Post and telecommunications
2002,745.971135403595,733,"6432,6495",BHS,Bahamas,"Wholesale and retail trade, and repair of goods"
2002,4.75201407856371,733,"6432,6495",KNA,Saint Kitts and Nevis,"Agriculture, hunting and forestry"
2002,257.708775484926,733,"6432,6495",BHS,Bahamas,Financial intermediation services indirectly measured (FISIM)
2002,38.4052138786648,733,"6432,6495",DMA,Dominica,Taxes on products less subsidies on products
2002,1495.56981229304,733,"6495,6432",TTO,Trinidad and Tobago,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2002,7.56664525142414,733,"6432,6495",KNA,Saint Kitts and Nevis,"Agriculture, hunting, forestry and fishing"
2002,399.650088680573,733,"6432,6495",TTO,Trinidad and Tobago,Financial intermediation services indirectly measured (FISIM)
2002,17.2666100543478,733,"6432,6495",BLZ,Belize,Fishing
2002,7.51000346119301,733,"6432,6495",DMA,Dominica,Construction
2002,310.003846153846,733,"6432,6495",BRB,Barbados,"Transport, storage and communications"
2002,7.35,733,"6432,6495",BRB,Barbados,Mining and quarrying
2002,45.7952043029544,733,"6432,6495",GUY,Guyana,Fishing
2002,492.35972139472,733,"6432,6495",GRD,Grenada,Total value added
2002,10605.3382349195,733,"6432,6495",JAM,Jamaica,Gross domestic product (GDP)
2002,424.135049677817,733,"6432,6495",TTO,Trinidad and Tobago,Taxes on products less subsidies on products
2002,48.4262296396461,733,"6432,6495",BHS,Bahamas,"Agriculture, hunting and forestry"
2002,636.574135600241,733,"6432,6495",BHS,Bahamas,"Transport, storage and communications"
2002,12276.7075066984,733,"6432,6495",TTO,Trinidad and Tobago,Gross domestic product (GDP)
2002,138.657684210526,733,"6432,6495",BLZ,Belize,Taxes on products less subsidies on products
2002,32.262232370522,733,"6432,6495",VCT,Saint Vincent and the Grenadines,"Agriculture, hunting, forestry and fishing"
2002,171.772047738693,733,"6432,6495",BLZ,Belize,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2002,491.439944107461,733,"6432,6495",JAM,Jamaica,Financial intermediation services indirectly measured (FISIM)
2002,25.6446234985686,733,"6432,6495",ATG,Antigua and Barbuda,"Electricity, gas and water supply"
2002,30.5494729172297,733,"6432,6495",VCT,Saint Vincent and the Grenadines,"Agriculture, hunting and forestry"
2002,37.6790177496872,733,"6432,6495",DMA,Dominica,"Transport, storage and communications"
2002,123.960392262,733,"6432,6495",GUY,Guyana,"Transport, storage and communications"
2002,1683.34260656475,733,"6432,6495",JAM,Jamaica,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2002,5031.95753433352,733,"6432,6495",DOM,Dominican Republic,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2002,826.403032954214,733,"6432,6495",BRB,Barbados,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
2002,1.72867971229191,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Fishing
2002,306.803606988996,733,"6432,6495",BHS,Bahamas,Transport and supporting and auxiliary activities
2002,142.251126753931,733,"6432,6495",ATG,Antigua and Barbuda,"Financial intermediation, real estate, renting and business activities"
2002,261.166455696203,733,"6432,6495",BRB,Barbados,Manufacturing
